,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
470,470,fbs0124,DFBSJ020911.99+231457.8,09:12.0,+23:14:57.88,15.7,15.79,NL,81,19,5.98E-13,-5.45E-16,-1.65E-13,-2.87E-11,2.30E-13,-5.20E-16,4.64E-19,-1.45E-22,specimages/fbs0124-DFBSJ020911.99+231457.8.fits,specimagesjpeg/fbs0124-DFBSJ020911.99+231457.8.jpg
471,471,fbs0124,DFBSJ020912.97+231147.6,09:13.0,+23:11:47.69,17.16,16.92,U,41,18,-5.22E-12,-1.39E-15,-5.39E-13,-9.20E-11,4.73E-13,-8.87E-16,7.22E-19,-2.16E-22,specimages/fbs0124-DFBSJ020912.97+231147.6.fits,specimagesjpeg/fbs0124-DFBSJ020912.97+231147.6.jpg
472,472,fbs0124,DFBSJ020914.16+231214.7,09:14.2,+23:12:14.71,13.24,12.65,OK,96,16,-3.34E-11,-5.59E-14,-1.43E-11,-2.34E-09,1.53E-11,-3.38E-14,3.11E-17,-1.03E-20,specimages/fbs0124-DFBSJ020914.16+231214.7.fits,specimagesjpeg/fbs0124-DFBSJ020914.16+231214.7.jpg
473,473,fbs0124,DFBSJ020915.08+231208.8,09:15.1,+23:12:08.82,15.3,14.34,U,85,18,-3.66E-11,-9.73E-15,-3.78E-12,-6.45E-10,3.59E-12,-7.10E-15,5.98E-18,-1.83E-21,specimages/fbs0124-DFBSJ020915.08+231208.8.fits,specimagesjpeg/fbs0124-DFBSJ020915.08+231208.8.jpg
474,474,fbs0124,DFBSJ020916.08+231145.4,09:16.1,+23:11:45.46,14.36,13.72,U,120,17,-4.00E-10,-2.89E-13,-8.68E-11,-1.45E-08,6.74E-11,-1.19E-13,9.33E-17,-2.74E-20,specimages/fbs0124-DFBSJ020916.08+231145.4.fits,specimagesjpeg/fbs0124-DFBSJ020916.08+231145.4.jpg
475,475,fbs0124,DFBSJ020916.21+230906.8,09:16.2,+23:09:06.89,12.79,12.13,OK,108,16,-4.71E-11,-7.89E-14,-2.02E-11,-3.30E-09,2.27E-11,-5.13E-14,4.79E-17,-1.60E-20,specimages/fbs0124-DFBSJ020916.21+230906.8.fits,specimagesjpeg/fbs0124-DFBSJ020916.21+230906.8.jpg
476,476,fbs0124,DFBSJ020918.04+230819.0,09:18.0,+23:08:19.09,16.28,15.14,U,90,17,-1.83E-11,-1.32E-14,-3.97E-12,-6.63E-10,3.39E-12,-6.38E-15,5.25E-18,-1.59E-21,specimages/fbs0124-DFBSJ020918.04+230819.0.fits,specimagesjpeg/fbs0124-DFBSJ020918.04+230819.0.jpg
477,477,fbs0124,DFBSJ020923.99+231122.0,09:24.0,+23:11:22.02,14.27,13.54,OK,101,17,-4.07E-11,-2.94E-14,-8.83E-12,-1.47E-09,8.44E-12,-1.71E-14,1.49E-17,-4.69E-21,specimages/fbs0124-DFBSJ020923.99+231122.0.fits,specimagesjpeg/fbs0124-DFBSJ020923.99+231122.0.jpg
478,478,fbs0124,DFBSJ020928.40+230925.7,09:28.4,+23:09:25.71,15.34,14.7,OK,87,16,-9.81E-12,-1.64E-14,-4.20E-12,-6.86E-10,3.84E-12,-7.76E-15,6.75E-18,-2.15E-21,specimages/fbs0124-DFBSJ020928.40+230925.7.fits,specimagesjpeg/fbs0124-DFBSJ020928.40+230925.7.jpg
479,479,fbs0124,DFBSJ020930.22+230749.2,09:30.2,+23:07:49.20,17.16,15.75,U,35,18,-1.20E-11,-3.18E-15,-1.24E-12,-2.11E-10,1.14E-12,-2.21E-15,1.84E-18,-5.61E-22,specimages/fbs0124-DFBSJ020930.22+230749.2.fits,specimagesjpeg/fbs0124-DFBSJ020930.22+230749.2.jpg
480,480,fbs0124,DFBSJ020931.86+230826.0,09:31.9,+23:08:26.00,13.28,12.3,OK,108,15,7.36E-12,-2.06E-13,-5.47E-11,-8.77E-09,4.89E-11,-9.94E-14,8.75E-17,-2.83E-20,specimages/fbs0124-DFBSJ020931.86+230826.0.fits,specimagesjpeg/fbs0124-DFBSJ020931.86+230826.0.jpg
481,481,fbs0124,DFBSJ020933.57+231036.8,09:33.6,+23:10:36.84,15.26,14.6,OK,105,18,-2.90E-11,-7.71E-15,-2.99E-12,-5.11E-10,2.83E-12,-5.59E-15,4.71E-18,-1.45E-21,specimages/fbs0124-DFBSJ020933.57+231036.8.fits,specimagesjpeg/fbs0124-DFBSJ020933.57+231036.8.jpg
482,482,fbs0124,DFBSJ020935.15+231308.7,09:35.2,+23:13:08.70,12.35,11.73,OK,98,14,2.74E-11,-1.61E-13,-4.16E-11,-6.54E-09,4.65E-11,-1.09E-13,1.06E-16,-3.67E-20,specimages/fbs0124-DFBSJ020935.15+231308.7.fits,specimagesjpeg/fbs0124-DFBSJ020935.15+231308.7.jpg
483,483,fbs0124,DFBSJ020936.10+231457.9,09:36.1,+23:14:57.96,14.98,14.91,OK,120,17,-4.61E-12,-3.33E-15,-1.00E-12,-1.67E-10,9.33E-13,-1.86E-15,1.58E-18,-4.86E-22,specimages/fbs0124-DFBSJ020936.10+231457.9.fits,specimagesjpeg/fbs0124-DFBSJ020936.10+231457.9.jpg
484,484,fbs0124,DFBSJ020936.36+230923.0,09:36.4,+23:09:23.03,14.99,14.32,OK,99,17,-2.22E-11,-1.61E-14,-4.82E-12,-8.05E-10,4.53E-12,-9.13E-15,7.88E-18,-2.48E-21,specimages/fbs0124-DFBSJ020936.36+230923.0.fits,specimagesjpeg/fbs0124-DFBSJ020936.36+230923.0.jpg
485,485,fbs0124,DFBSJ020938.30+231047.9,09:38.3,+23:10:47.95,15.22,16,U,120,19,-3.48E-12,3.17E-15,9.56E-13,1.67E-10,-6.71E-13,1.01E-15,-6.77E-19,1.70E-22,specimages/fbs0124-DFBSJ020938.30+231047.9.fits,specimagesjpeg/fbs0124-DFBSJ020938.30+231047.9.jpg
486,486,fbs0124,DFBSJ020939.16+231003.9,09:39.2,+23:10:03.97,14.3,13.2,OK,120,14,2.12E-11,-1.24E-13,-3.21E-11,-5.05E-09,2.68E-11,-5.23E-14,4.48E-17,-1.42E-20,specimages/fbs0124-DFBSJ020939.16+231003.9.fits,specimagesjpeg/fbs0124-DFBSJ020939.16+231003.9.jpg
487,487,fbs0124,DFBSJ020941.68+231215.3,09:41.7,+23:12:15.39,15.78,15.73,U,120,18,-2.41E-11,-6.40E-15,-2.48E-12,-4.24E-10,2.03E-12,-3.66E-15,2.89E-18,-8.49E-22,specimages/fbs0124-DFBSJ020941.68+231215.3.fits,specimagesjpeg/fbs0124-DFBSJ020941.68+231215.3.jpg
488,488,fbs0125,DFBSJ022508.29+231428.6,25:08.3,+23:14:28.66,15.64,15.06,OK,84,14,2.25E-12,-1.32E-14,-3.42E-12,-5.37E-10,3.07E-12,-6.38E-15,5.72E-18,-1.88E-21,specimages/fbs0125-DFBSJ022508.29+231428.6.fits,specimagesjpeg/fbs0125-DFBSJ022508.29+231428.6.jpg
489,489,fbs0125,DFBSJ022509.11+231732.9,25:09.1,+23:17:32.92,15.59,15.23,OK,91,17,-2.47E-12,-1.78E-15,-5.35E-13,-8.92E-11,6.82E-13,-1.58E-15,1.48E-18,-4.91E-22,specimages/fbs0125-DFBSJ022509.11+231732.9.fits,specimagesjpeg/fbs0125-DFBSJ022509.11+231732.9.jpg
490,490,fbs0125,DFBSJ022510.05+230849.5,25:10.1,+23:08:49.58,14.66,15.32,U,120,16,1.05E-11,1.76E-14,4.51E-12,7.37E-10,-3.52E-12,6.38E-15,-5.15E-18,1.56E-21,specimages/fbs0125-DFBSJ022510.05+230849.5.fits,specimagesjpeg/fbs0125-DFBSJ022510.05+230849.5.jpg
491,491,fbs0125,DFBSJ022510.54+231524.6,25:10.5,+23:15:24.65,16.6,16.01,U,89,18,-6.67E-13,-1.77E-16,-6.88E-14,-1.17E-11,1.58E-13,-4.14E-16,4.01E-19,-1.33E-22,specimages/fbs0125-DFBSJ022510.54+231524.6.fits,specimagesjpeg/fbs0125-DFBSJ022510.54+231524.6.jpg
492,492,fbs0125,DFBSJ022513.27+231218.9,25:13.3,+23:12:18.90,13.24,12.34,OK,120,17,-5.57E-11,-4.02E-14,-1.21E-11,-2.02E-09,1.36E-11,-3.01E-14,2.75E-17,-9.01E-21,specimages/fbs0125-DFBSJ022513.27+231218.9.fits,specimagesjpeg/fbs0125-DFBSJ022513.27+231218.9.jpg
493,493,fbs0125,DFBSJ022516.39+231716.3,25:16.4,+23:17:16.35,16.12,15.09,U,65,17,-1.29E-11,-9.33E-15,-2.80E-12,-4.68E-10,2.50E-12,-4.86E-15,4.09E-18,-1.26E-21,specimages/fbs0125-DFBSJ022516.39+231716.3.fits,specimagesjpeg/fbs0125-DFBSJ022516.39+231716.3.jpg
494,494,fbs0125,DFBSJ022518.17+231332.0,25:18.2,+23:13:32.08,16.18,15.32,U,70,18,-1.78E-11,-4.74E-15,-1.84E-12,-3.14E-10,1.66E-12,-3.19E-15,2.64E-18,-8.01E-22,specimages/fbs0125-DFBSJ022518.17+231332.0.fits,specimagesjpeg/fbs0125-DFBSJ022518.17+231332.0.jpg
495,495,fbs0125,DFBSJ022524.86+231641.9,25:24.9,+23:16:41.95,15.46,14.51,OK,91,17,-1.70E-11,-1.22E-14,-3.68E-12,-6.14E-10,3.40E-12,-6.77E-15,5.80E-18,-1.82E-21,specimages/fbs0125-DFBSJ022524.86+231641.9.fits,specimagesjpeg/fbs0125-DFBSJ022524.86+231641.9.jpg
496,496,fbs0125,DFBSJ022534.85+231622.1,25:34.9,+23:16:22.16,15.91,15.33,U,71,18,-1.22E-11,-3.25E-15,-1.26E-12,-2.15E-10,1.22E-12,-2.47E-15,2.12E-18,-6.59E-22,specimages/fbs0125-DFBSJ022534.85+231622.1.fits,specimagesjpeg/fbs0125-DFBSJ022534.85+231622.1.jpg
497,497,fbs0125,DFBSJ022535.00+231123.3,25:35.0,+23:11:23.39,15.64,14.4,OK,94,17,-2.20E-11,-1.59E-14,-4.77E-12,-7.97E-10,4.34E-12,-8.54E-15,7.25E-18,-2.25E-21,specimages/fbs0125-DFBSJ022535.00+231123.3.fits,specimagesjpeg/fbs0125-DFBSJ022535.00+231123.3.jpg
498,498,fbs0125,DFBSJ022540.46+231024.8,25:40.5,+23:10:24.87,15.9,15.57,U,94,25,6.10E-12,1.63E-15,4.68E-13,9.72E-11,-3.09E-13,3.69E-16,-1.95E-19,3.84E-23,specimages/fbs0125-DFBSJ022540.46+231024.8.fits,specimagesjpeg/fbs0125-DFBSJ022540.46+231024.8.jpg
499,499,fbs0125,DFBSJ022541.23+231439.7,25:41.2,+23:14:39.77,13.3,12.07,OK,99,17,-1.23E-10,-8.87E-14,-2.67E-11,-4.45E-09,2.62E-11,-5.43E-14,4.76E-17,-1.52E-20,specimages/fbs0125-DFBSJ022541.23+231439.7.fits,specimagesjpeg/fbs0125-DFBSJ022541.23+231439.7.jpg
500,500,fbs0126,DFBSJ031303.29+191418.7,13:03.3,+19:14:18.77,16.92,16.01,U,59,16,-6.12E-12,-1.02E-14,-2.62E-12,-4.28E-10,2.22E-12,-4.24E-15,3.54E-18,-1.09E-21,specimages/fbs0126-DFBSJ031303.29+191418.7.fits,specimagesjpeg/fbs0126-DFBSJ031303.29+191418.7.jpg
501,501,fbs0126,DFBSJ031312.31+191215.7,13:12.3,+19:12:15.70,14.29,13.73,OK,102,17,-2.59E-11,-1.87E-14,-5.62E-12,-9.39E-10,5.85E-12,-1.24E-14,1.11E-17,-3.58E-21,specimages/fbs0126-DFBSJ031312.31+191215.7.fits,specimagesjpeg/fbs0126-DFBSJ031312.31+191215.7.jpg
502,502,fbs0126,DFBSJ031314.49+191110.2,13:14.5,+19:11:10.27,15.51,14.9,OK,92,16,-2.38E-11,-3.98E-14,-1.02E-11,-1.67E-09,8.46E-12,-1.60E-14,1.34E-17,-4.13E-21,specimages/fbs0126-DFBSJ031314.49+191110.2.fits,specimagesjpeg/fbs0126-DFBSJ031314.49+191110.2.jpg
503,503,fbs0126,DFBSJ031317.25+190523.1,13:17.3,+19:05:23.12,16,16,U,120,18,-9.15E-12,-2.43E-15,-9.45E-13,-1.61E-10,8.92E-13,-1.76E-15,1.49E-18,-4.59E-22,specimages/fbs0126-DFBSJ031317.25+190523.1.fits,specimagesjpeg/fbs0126-DFBSJ031317.25+190523.1.jpg
504,504,fbs0126,DFBSJ031317.32+190950.2,13:17.3,+19:09:50.28,16.4,15.33,U,89,18,-2.61E-11,-6.93E-15,-2.69E-12,-4.59E-10,2.41E-12,-4.57E-15,3.76E-18,-1.13E-21,specimages/fbs0126-DFBSJ031317.32+190950.2.fits,specimagesjpeg/fbs0126-DFBSJ031317.32+190950.2.jpg
505,505,fbs0126,DFBSJ031317.86+191223.2,13:17.9,+19:12:23.26,16.19,15.23,U,83,18,-2.47E-11,-6.56E-15,-2.55E-12,-4.35E-10,2.32E-12,-4.48E-15,3.72E-18,-1.13E-21,specimages/fbs0126-DFBSJ031317.86+191223.2.fits,specimagesjpeg/fbs0126-DFBSJ031317.86+191223.2.jpg
506,506,fbs0126,DFBSJ031320.68+191109.5,13:20.7,+19:11:09.54,16.71,15.45,U,72,16,-1.14E-11,-1.91E-14,-4.88E-12,-7.98E-10,4.14E-12,-7.94E-15,6.68E-18,-2.08E-21,specimages/fbs0126-DFBSJ031320.68+191109.5.fits,specimagesjpeg/fbs0126-DFBSJ031320.68+191109.5.jpg
507,507,fbs0126,DFBSJ031323.16+190835.2,13:23.2,+19:08:35.28,12.53,12.23,OK,120,16,7.27E-12,1.22E-14,3.11E-12,5.09E-10,3.19E-12,-1.40E-14,1.66E-17,-6.27E-21,specimages/fbs0126-DFBSJ031323.16+190835.2.fits,specimagesjpeg/fbs0126-DFBSJ031323.16+190835.2.jpg
508,508,fbs0126,DFBSJ031325.85+190529.7,13:25.9,+19:05:29.78,15.77,14.88,OK,96,18,-2.56E-11,-6.82E-15,-2.65E-12,-4.52E-10,2.53E-12,-5.02E-15,4.25E-18,-1.31E-21,specimages/fbs0126-DFBSJ031325.85+190529.7.fits,specimagesjpeg/fbs0126-DFBSJ031325.85+190529.7.jpg
509,509,fbs0126,DFBSJ031330.51+190858.4,13:30.5,+19:08:58.43,16.15,16.05,U,85,16,-2.51E-12,-4.19E-15,-1.07E-12,-1.75E-10,1.04E-12,-2.18E-15,1.94E-18,-6.27E-22,specimages/fbs0126-DFBSJ031330.51+190858.4.fits,specimagesjpeg/fbs0126-DFBSJ031330.51+190858.4.jpg
510,510,fbs0126,DFBSJ031330.93+191209.7,13:30.9,+19:12:09.72,16.03,14.31,NL,76,17,-3.55E-11,-2.56E-14,-7.70E-12,-1.29E-09,6.49E-12,-1.20E-14,9.73E-18,-2.91E-21,specimages/fbs0126-DFBSJ031330.93+191209.7.fits,specimagesjpeg/fbs0126-DFBSJ031330.93+191209.7.jpg
511,511,fbs0126,DFBSJ031331.00+191324.4,13:31.0,+19:13:24.47,13.91,13.05,NL,116,17,-6.93E-11,-5.00E-14,-1.50E-11,-2.51E-09,1.42E-11,-2.86E-14,2.47E-17,-7.76E-21,specimages/fbs0126-DFBSJ031331.00+191324.4.fits,specimagesjpeg/fbs0126-DFBSJ031331.00+191324.4.jpg
512,512,fbs0126,DFBSJ031334.36+191107.7,13:34.4,+19:11:07.73,15.85,14.59,NL,76,18,-5.43E-11,-1.45E-14,-5.61E-12,-9.58E-10,5.02E-12,-9.57E-15,7.90E-18,-2.39E-21,specimages/fbs0126-DFBSJ031334.36+191107.7.fits,specimagesjpeg/fbs0126-DFBSJ031334.36+191107.7.jpg
513,513,fbs0126,DFBSJ031334.65+191301.6,13:34.7,+19:13:01.69,16.45,17,NL,30,20,-8.57E-14,-6.79E-16,-3.18E-13,-5.69E-11,2.53E-13,-4.15E-16,2.98E-19,-7.87E-23,specimages/fbs0126-DFBSJ031334.65+191301.6.fits,specimagesjpeg/fbs0126-DFBSJ031334.65+191301.6.jpg
514,514,fbs0126,DFBSJ031336.10+190509.0,13:36.1,+19:05:09.05,16.8,15.91,U,80,17,-8.72E-12,-6.29E-15,-1.89E-12,-3.16E-10,1.66E-12,-3.19E-15,2.65E-18,-8.07E-22,specimages/fbs0126-DFBSJ031336.10+190509.0.fits,specimagesjpeg/fbs0126-DFBSJ031336.10+190509.0.jpg
515,515,fbs0126,DFBSJ031337.92+191218.0,13:37.9,+19:12:18.09,16.03,15.2,U,94,17,-1.57E-11,-1.13E-14,-3.40E-12,-5.67E-10,3.08E-12,-6.05E-15,5.13E-18,-1.60E-21,specimages/fbs0126-DFBSJ031337.92+191218.0.fits,specimagesjpeg/fbs0126-DFBSJ031337.92+191218.0.jpg
516,516,fbs0126,DFBSJ031338.96+190544.4,13:39.0,+19:05:44.45,14.71,13.92,NL,106,18,-3.91E-11,-1.04E-14,-4.04E-12,-6.89E-10,4.21E-12,-8.78E-15,7.67E-18,-2.41E-21,specimages/fbs0126-DFBSJ031338.96+190544.4.fits,specimagesjpeg/fbs0126-DFBSJ031338.96+190544.4.jpg
517,517,fbs0126,DFBSJ031339.15+190532.9,13:39.2,+19:05:32.96,14.87,13.96,NL,95,10,-2.71E-11,-3.09E-14,-6.90E-12,-1.01E-09,5.03E-12,-8.35E-15,5.22E-18,-8.26E-22,specimages/fbs0126-DFBSJ031339.15+190532.9.fits,specimagesjpeg/fbs0126-DFBSJ031339.15+190532.9.jpg
518,518,fbs0127,DFBSJ084124.05+425653.6,41:24.1,+42:56:53.63,16.76,16.23,U,65,24,1.01E-13,1.87E-16,5.74E-14,1.15E-11,1.82E-14,-9.90E-17,9.97E-20,-3.04E-23,specimages/fbs0127-DFBSJ084124.05+425653.6.fits,specimagesjpeg/fbs0127-DFBSJ084124.05+425653.6.jpg
519,519,fbs0127,DFBSJ084133.12+425914.0,41:33.1,+42:59:14.07,16.15,15.22,U,118,18,-1.90E-11,-5.05E-15,-1.96E-12,-3.34E-10,1.81E-12,-3.50E-15,2.91E-18,-8.81E-22,specimages/fbs0127-DFBSJ084133.12+425914.0.fits,specimagesjpeg/fbs0127-DFBSJ084133.12+425914.0.jpg
520,520,fbs0127,DFBSJ084134.55+430125.4,41:34.6,+43:01:25.49,16.66,16.43,U,61,14,1.54E-13,-9.01E-16,-2.33E-13,-3.67E-11,3.20E-13,-7.84E-16,7.60E-19,-2.59E-22,specimages/fbs0127-DFBSJ084134.55+430125.4.fits,specimagesjpeg/fbs0127-DFBSJ084134.55+430125.4.jpg
521,521,fbs0127,DFBSJ084137.20+430055.4,41:37.2,+43:00:55.47,16.98,15.47,U,41,16,-8.66E-12,-1.45E-14,-3.71E-12,-6.06E-10,3.23E-12,-6.31E-15,5.38E-18,-1.69E-21,specimages/fbs0127-DFBSJ084137.20+430055.4.fits,specimagesjpeg/fbs0127-DFBSJ084137.20+430055.4.jpg
522,522,fbs0127,DFBSJ084137.76+425804.2,41:37.8,+42:58:04.25,15.42,14.24,NL,91,18,-4.28E-11,-1.14E-14,-4.42E-12,-7.55E-10,4.13E-12,-8.07E-15,6.76E-18,-2.06E-21,specimages/fbs0127-DFBSJ084137.76+425804.2.fits,specimagesjpeg/fbs0127-DFBSJ084137.76+425804.2.jpg
523,523,fbs0127,DFBSJ084146.92+425419.0,41:46.9,+42:54:19.03,14.74,13.69,OK,95,17,-3.72E-11,-2.68E-14,-8.06E-12,-1.35E-09,7.58E-12,-1.53E-14,1.32E-17,-4.14E-21,specimages/fbs0127-DFBSJ084146.92+425419.0.fits,specimagesjpeg/fbs0127-DFBSJ084146.92+425419.0.jpg
524,524,fbs0127,DFBSJ084151.63+425656.9,41:51.6,+42:56:56.99,16.64,15.58,U,91,18,-1.92E-11,-5.11E-15,-1.98E-12,-3.38E-10,1.75E-12,-3.32E-15,2.72E-18,-8.18E-22,specimages/fbs0127-DFBSJ084151.63+425656.9.fits,specimagesjpeg/fbs0127-DFBSJ084151.63+425656.9.jpg
525,525,fbs0127,DFBSJ084152.13+425522.6,41:52.1,+42:55:22.67,17.57,16.09,U,63,18,-7.16E-12,-1.90E-15,-7.39E-13,-1.26E-10,7.73E-13,-1.62E-15,1.43E-18,-4.53E-22,specimages/fbs0127-DFBSJ084152.13+425522.6.fits,specimagesjpeg/fbs0127-DFBSJ084152.13+425522.6.jpg
526,526,fbs0127,DFBSJ084155.06+425632.7,41:55.1,+42:56:32.71,14.99,14.09,NL,96,17,-2.42E-11,-1.74E-14,-5.24E-12,-8.75E-10,5.02E-12,-1.02E-14,8.87E-18,-2.80E-21,specimages/fbs0127-DFBSJ084155.06+425632.7.fits,specimagesjpeg/fbs0127-DFBSJ084155.06+425632.7.jpg
527,527,fbs0127,DFBSJ084155.88+425820.0,41:55.9,+42:58:20.03,14.14,13.48,NL,107,17,-1.98E-11,-1.43E-14,-4.30E-12,-7.17E-10,4.83E-12,-1.07E-14,9.75E-18,-3.18E-21,specimages/fbs0127-DFBSJ084155.88+425820.0.fits,specimagesjpeg/fbs0127-DFBSJ084155.88+425820.0.jpg
528,528,fbs0127,DFBSJ084159.85+425507.8,41:59.9,+42:55:07.85,14.67,13.33,OK,120,17,-6.47E-11,-4.67E-14,-1.40E-11,-2.34E-09,1.27E-11,-2.48E-14,2.10E-17,-6.52E-21,specimages/fbs0127-DFBSJ084159.85+425507.8.fits,specimagesjpeg/fbs0127-DFBSJ084159.85+425507.8.jpg
529,529,fbs0128,DFBSJ081648.19+225916.0,16:48.2,+22:59:16.04,15.05,13.64,OK,89,18,-5.08E-11,-1.35E-14,-5.24E-12,-8.95E-10,5.31E-12,-1.09E-14,9.40E-18,-2.93E-21,specimages/fbs0128-DFBSJ081648.19+225916.0.fits,specimagesjpeg/fbs0128-DFBSJ081648.19+225916.0.jpg
530,530,fbs0128,DFBSJ081650.91+225945.2,16:50.9,+22:59:45.24,15.88,14.91,NL,85,18,-1.51E-11,-4.02E-15,-1.56E-12,-2.66E-10,1.60E-12,-3.29E-15,2.85E-18,-8.89E-22,specimages/fbs0128-DFBSJ081650.91+225945.2.fits,specimagesjpeg/fbs0128-DFBSJ081650.91+225945.2.jpg
531,531,fbs0128,DFBSJ081651.38+225828.2,16:51.4,+22:58:28.23,15.09,13.67,NL,120,16,-2.89E-11,-4.84E-14,-1.24E-11,-2.02E-09,1.13E-11,-2.30E-14,2.02E-17,-6.50E-21,specimages/fbs0128-DFBSJ081651.38+225828.2.fits,specimagesjpeg/fbs0128-DFBSJ081651.38+225828.2.jpg
532,532,fbs0128,DFBSJ081651.59+225926.0,16:51.6,+22:59:26.03,14.24,14.06,NL,120,17,2.47E-11,1.78E-14,5.35E-12,8.93E-10,-3.35E-12,4.70E-15,-2.91E-18,6.67E-22,specimages/fbs0128-DFBSJ081651.59+225926.0.fits,specimagesjpeg/fbs0128-DFBSJ081651.59+225926.0.jpg
533,533,fbs0128,DFBSJ081652.39+230036.4,16:52.4,+23:00:36.40,15.16,13.61,OK,92,16,-3.45E-11,-5.77E-14,-1.48E-11,-2.41E-09,1.31E-11,-2.59E-14,2.22E-17,-7.01E-21,specimages/fbs0128-DFBSJ081652.39+230036.4.fits,specimagesjpeg/fbs0128-DFBSJ081652.39+230036.4.jpg
534,534,fbs0128,DFBSJ081654.17+225500.6,16:54.2,+22:55:00.61,15.2,13.73,OK,106,18,-5.72E-11,-1.52E-14,-5.90E-12,-1.01E-09,5.75E-12,-1.15E-14,9.86E-18,-3.05E-21,specimages/fbs0128-DFBSJ081654.17+225500.6.fits,specimagesjpeg/fbs0128-DFBSJ081654.17+225500.6.jpg
535,535,fbs0128,DFBSJ081655.52+225453.5,16:55.5,+22:54:53.59,16.6,15.72,U,83,17,-2.49E-12,-1.80E-15,-5.40E-13,-9.01E-11,6.34E-13,-1.42E-15,1.30E-18,-4.27E-22,specimages/fbs0128-DFBSJ081655.52+225453.5.fits,specimagesjpeg/fbs0128-DFBSJ081655.52+225453.5.jpg
536,536,fbs0128,DFBSJ081656.53+230201.7,16:56.5,+23:02:01.75,16.42,15.87,U,118,18,-1.00E-11,-2.66E-15,-1.03E-12,-1.76E-10,9.87E-13,-1.97E-15,1.68E-18,-5.19E-22,specimages/fbs0128-DFBSJ081656.53+230201.7.fits,specimagesjpeg/fbs0128-DFBSJ081656.53+230201.7.jpg
537,537,fbs0128,DFBSJ081656.91+230507.9,16:56.9,+23:05:07.97,17.07,15.78,U,67,20,-5.49E-14,-4.35E-16,-2.03E-13,-3.64E-11,3.03E-13,-6.90E-16,6.15E-19,-1.91E-22,specimages/fbs0128-DFBSJ081656.91+230507.9.fits,specimagesjpeg/fbs0128-DFBSJ081656.91+230507.9.jpg
538,538,fbs0128,DFBSJ081658.20+225034.8,16:58.2,+22:50:34.84,17.12,16.17,U,45,20,-1.59E-14,-1.26E-16,-5.91E-14,-1.06E-11,1.45E-13,-3.73E-16,3.54E-19,-1.15E-22,specimages/fbs0128-DFBSJ081658.20+225034.8.fits,specimagesjpeg/fbs0128-DFBSJ081658.20+225034.8.jpg
539,539,fbs0128,DFBSJ081659.34+225918.1,16:59.3,+22:59:18.18,16.71,15.87,U,71,16,-5.92E-12,-9.90E-15,-2.53E-12,-4.14E-10,2.19E-12,-4.25E-15,3.60E-18,-1.12E-21,specimages/fbs0128-DFBSJ081659.34+225918.1.fits,specimagesjpeg/fbs0128-DFBSJ081659.34+225918.1.jpg
540,540,fbs0128,DFBSJ081700.43+230001.6,17:00.4,+23:00:01.62,16.9,16.32,U,74,20,-1.52E-13,-1.20E-15,-5.62E-13,-1.01E-10,5.18E-13,-9.56E-16,7.57E-19,-2.19E-22,specimages/fbs0128-DFBSJ081700.43+230001.6.fits,specimagesjpeg/fbs0128-DFBSJ081700.43+230001.6.jpg
541,541,fbs0128,DFBSJ081701.18+230246.8,17:01.2,+23:02:46.84,15.5,13.6,OK,89,17,-6.48E-11,-4.68E-14,-1.41E-11,-2.35E-09,1.24E-11,-2.39E-14,2.00E-17,-6.16E-21,specimages/fbs0128-DFBSJ081701.18+230246.8.fits,specimagesjpeg/fbs0128-DFBSJ081701.18+230246.8.jpg
542,542,fbs0128,DFBSJ081701.33+230512.0,17:01.3,+23:05:12.08,16.6,16.19,U,80,16,-3.92E-11,-6.56E-14,-1.68E-11,-2.74E-09,1.28E-11,-2.29E-14,1.82E-17,-5.43E-21,specimages/fbs0128-DFBSJ081701.33+230512.0.fits,specimagesjpeg/fbs0128-DFBSJ081701.33+230512.0.jpg
543,543,fbs0128,DFBSJ081701.99+225318.7,17:02.0,+22:53:18.77,16.75,16.3,U,76,16,-1.94E-12,-3.24E-15,-8.29E-13,-1.36E-10,7.66E-13,-1.55E-15,1.34E-18,-4.23E-22,specimages/fbs0128-DFBSJ081701.99+225318.7.fits,specimagesjpeg/fbs0128-DFBSJ081701.99+225318.7.jpg
544,544,fbs0128,DFBSJ081702.55+225211.2,17:02.6,+22:52:11.25,16.56,15.58,U,72,17,-5.36E-12,-3.87E-15,-1.16E-12,-1.94E-10,1.18E-12,-2.47E-15,2.18E-18,-6.97E-22,specimages/fbs0128-DFBSJ081702.55+225211.2.fits,specimagesjpeg/fbs0128-DFBSJ081702.55+225211.2.jpg
545,545,fbs0128,DFBSJ081704.68+230718.5,17:04.7,+23:07:18.54,17.02,15.77,U,70,19,2.12E-12,-1.93E-15,-5.83E-13,-1.02E-10,6.22E-13,-1.28E-15,1.10E-18,-3.37E-22,specimages/fbs0128-DFBSJ081704.68+230718.5.fits,specimagesjpeg/fbs0128-DFBSJ081704.68+230718.5.jpg
